Month,raw20TsryYld,rawAAAyld,rawBBByld,raw3moBill,rawIGpctDflt,rawSGpctDflt,rawTotalpctDflt,rawIGcountDflt,rawSGcountDflt,rawCPI,rawSPX,rawIndPro,rawAnnInflRate
10/1952,2.720000,3.010000,3.540000,1.740000,0.000000,0.000000,0.000000,0.000000,0.000000,26.690000,24.260000,19.191000,0.020057
11/1952,2.690000,2.980000,3.530000,1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,26.690000,25.030000,19.578600,0.013960
12/1952,2.750000,2.970000,3.510000,2.090000,0.000000,0.000000,0.000000,0.000000,0.000000,26.710000,26.040000,19.689400,0.009026
01/1953,2.790000,3.020000,3.510000,1.960000,0.000000,0.000000,0.000000,0.000000,0.000000,26.640000,26.180000,19.744800,0.007158
02/1953,2.820000,3.070000,3.530000,1.970000,0.000000,0.000000,0.000000,0.000000,0.000000,26.590000,25.860000,19.855600,0.006792
03/1953,2.910000,3.120000,3.570000,2.010000,0.000000,0.000000,0.000000,0.000000,0.000000,26.630000,25.990000,20.021700,0.009053
04/1953,3.080000,3.230000,3.650000,2.190000,0.000000,0.000000,0.000000,0.000000,0.000000,26.690000,24.710000,20.104800,0.008655
05/1953,3.180000,3.340000,3.780000,2.160000,0.000000,0.000000,0.000000,0.000000,0.000000,26.700000,24.840000,20.215600,0.008652
06/1953,3.210000,3.400000,3.860000,2.110000,0.000000,0.000000,0.000000,0.000000,0.000000,26.770000,23.950000,20.132500,0.009006
07/1953,3.120000,3.280000,3.860000,2.040000,0.000000,0.000000,0.000000,0.000000,0.000000,26.790000,24.290000,20.381700,0.004114
08/1953,3.100000,3.240000,3.850000,2.040000,0.000000,0.000000,0.000000,0.000000,0.000000,26.850000,24.390000,20.270900,0.005977
09/1953,3.070000,3.290000,3.880000,1.790000,0.000000,0.000000,0.000000,0.000000,0.000000,26.890000,23.270000,19.855600,0.009716
10/1953,2.950000,3.160000,3.820000,1.380000,0.000000,0.000000,0.000000,0.000000,0.000000,26.950000,23.970000,19.689400,0.009694
11/1953,2.950000,3.110000,3.750000,1.440000,0.000000,0.000000,0.000000,0.000000,0.000000,26.850000,24.500000,19.218600,0.005977
12/1953,2.890000,3.130000,3.740000,1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,26.870000,24.830000,18.747900,0.005972
01/1954,2.800000,3.060000,3.710000,1.180000,0.000000,0.039167,0.014167,0.000000,0.083333,26.940000,25.460000,18.609400,0.011198
02/1954,2.720000,2.950000,3.610000,0.970000,0.000000,0.039167,0.014167,0.000000,0.083333,26.990000,26.020000,18.664800,0.014931
03/1954,2.610000,2.860000,3.510000,1.030000,0.000000,0.039167,0.014167,0.000000,0.083333,26.930000,26.570000,18.554000,0.011203
04/1954,2.600000,2.850000,3.470000,0.970000,0.000000,0.039167,0.014167,0.000000,0.083333,26.860000,27.630000,18.443200,0.006349
05/1954,2.660000,2.880000,3.470000,0.760000,0.000000,0.039167,0.014167,0.000000,0.083333,26.930000,28.730000,18.554000,0.008577
06/1954,2.640000,2.900000,3.490000,0.640000,0.000000,0.039167,0.014167,0.000000,0.083333,26.940000,28.960000,18.609400,0.006330
07/1954,2.570000,2.890000,3.500000,0.720000,0.000000,0.039167,0.014167,0.000000,0.083333,26.860000,30.130000,18.637100,0.002610
08/1954,2.580000,2.870000,3.490000,0.920000,0.000000,0.039167,0.014167,0.000000,0.083333,26.850000,30.730000,18.609400,0.000000
09/1954,2.600000,2.890000,3.470000,1.010000,0.000000,0.039167,0.014167,0.000000,0.083333,26.810000,31.450000,18.637100,-0.002980
10/1954,2.610000,2.870000,3.460000,0.980000,0.000000,0.039167,0.014167,0.000000,0.083333,26.720000,32.180000,18.858600,-0.008571
11/1954,2.650000,2.890000,3.450000,0.930000,0.000000,0.039167,0.014167,0.000000,0.083333,26.780000,33.440000,19.163200,-0.002610
12/1954,2.670000,2.900000,3.450000,1.150000,0.000000,0.039167,0.014167,0.000000,0.083333,26.770000,34.970000,19.412500,-0.003729
01/1955,2.750000,2.930000,3.450000,1.220000,0.000000,0.043333,0.014167,0.000000,0.083333,26.770000,35.600000,19.855600,-0.006330
02/1955,2.830000,2.930000,3.470000,1.170000,0.000000,0.043333,0.014167,0.000000,0.083333,26.820000,36.790000,20.104800,-0.006319
03/1955,2.840000,3.020000,3.480000,1.280000,0.000000,0.043333,0.014167,0.000000,0.083333,26.790000,36.500000,20.575600,-0.005212
04/1955,2.850000,3.010000,3.490000,1.590000,0.000000,0.043333,0.014167,0.000000,0.083333,26.790000,37.760000,20.824800,-0.002610
05/1955,2.870000,3.040000,3.500000,1.450000,0.000000,0.043333,0.014167,0.000000,0.083333,26.770000,37.600000,21.157100,-0.005959
06/1955,2.860000,3.050000,3.510000,1.410000,0.000000,0.043333,0.014167,0.000000,0.083333,26.710000,39.780000,21.184800,-0.008574
07/1955,2.940000,3.060000,3.520000,1.600000,0.000000,0.043333,0.014167,0.000000,0.083333,26.760000,42.690000,21.351000,-0.003730
08/1955,3.010000,3.110000,3.560000,1.900000,0.000000,0.043333,0.014167,0.000000,0.083333,26.720000,42.430000,21.323300,-0.004853
09/1955,3.000000,3.130000,3.590000,2.070000,0.000000,0.043333,0.014167,0.000000,0.083333,26.850000,44.340000,21.461700,0.001491
10/1955,2.930000,3.100000,3.590000,2.230000,0.000000,0.043333,0.014167,0.000000,0.083333,26.820000,42.110000,21.821700,0.003736
11/1955,2.930000,3.100000,3.580000,2.240000,0.000000,0.043333,0.014167,0.000000,0.083333,26.880000,44.950000,21.877100,0.003727
12/1955,2.980000,3.150000,3.620000,2.540000,0.000000,0.043333,0.014167,0.000000,0.083333,26.870000,45.370000,21.960200,0.003729
01/1956,2.940000,3.110000,3.600000,2.410000,0.000000,0.000000,0.000000,0.000000,0.000000,26.830000,44.150000,22.098700,0.002239
02/1956,2.910000,3.080000,3.580000,2.320000,0.000000,0.000000,0.000000,0.000000,0.000000,26.860000,44.430000,21.904800,0.001490
03/1956,2.990000,3.100000,3.600000,2.250000,0.000000,0.000000,0.000000,0.000000,0.000000,26.890000,47.490000,21.904800,0.003726
04/1956,3.140000,3.240000,3.680000,2.600000,0.000000,0.000000,0.000000,0.000000,0.000000,26.930000,48.050000,22.071000,0.005212
05/1956,3.060000,3.280000,3.730000,2.610000,0.000000,0.000000,0.000000,0.000000,0.000000,27.030000,46.540000,21.877100,0.009666
06/1956,3.000000,3.260000,3.760000,2.490000,0.000000,0.000000,0.000000,0.000000,0.000000,27.150000,46.270000,21.683300,0.016339
07/1956,3.080000,3.280000,3.800000,2.310000,0.000000,0.000000,0.000000,0.000000,0.000000,27.290000,48.780000,21.018600,0.019612
08/1956,3.220000,3.430000,3.930000,2.600000,0.000000,0.000000,0.000000,0.000000,0.000000,27.310000,48.490000,21.877100,0.021841
09/1956,3.280000,3.560000,4.070000,2.840000,0.000000,0.000000,0.000000,0.000000,0.000000,27.350000,46.840000,22.375600,0.018451
10/1956,3.260000,3.590000,4.170000,2.900000,0.000000,0.000000,0.000000,0.000000,0.000000,27.510000,46.240000,22.569400,0.025402
11/1956,3.370000,3.690000,4.240000,2.990000,0.000000,0.000000,0.000000,0.000000,0.000000,27.510000,45.760000,22.375600,0.023167
12/1956,3.450000,3.750000,4.370000,3.210000,0.000000,0.000000,0.000000,0.000000,0.000000,27.630000,46.440000,22.707900,0.027892
01/1957,3.410000,3.770000,4.490000,3.110000,0.000000,0.037500,0.011667,0.000000,0.083333,27.670000,45.430000,22.624800,0.030828
02/1957,3.300000,3.670000,4.470000,3.100000,0.000000,0.037500,0.011667,0.000000,0.083333,27.800000,43.470000,22.846400,0.034398
03/1957,3.320000,3.660000,4.430000,3.080000,0.000000,0.037500,0.011667,0.000000,0.083333,27.860000,44.030000,22.818700,0.035437
04/1957,3.400000,3.670000,4.440000,3.070000,0.000000,0.037500,0.011667,0.000000,0.083333,27.930000,45.050000,22.514100,0.036460
05/1957,3.490000,3.740000,4.520000,3.060000,0.000000,0.037500,0.011667,0.000000,0.083333,28.000000,46.780000,22.431000,0.035257
06/1957,3.650000,3.910000,4.630000,3.290000,0.000000,0.037500,0.011667,0.000000,0.083333,28.110000,47.550000,22.486400,0.034748
07/1957,3.720000,3.990000,4.730000,3.160000,0.000000,0.037500,0.011667,0.000000,0.083333,28.190000,48.510000,22.624800,0.032447
08/1957,3.750000,4.100000,4.820000,3.370000,0.000000,0.037500,0.011667,0.000000,0.083333,28.280000,45.840000,22.624800,0.034902
09/1957,3.730000,4.120000,4.930000,3.530000,0.000000,0.037500,0.011667,0.000000,0.083333,28.320000,43.980000,22.431000,0.034852
10/1957,3.760000,4.100000,4.990000,3.580000,0.000000,0.037500,0.011667,0.000000,0.083333,28.320000,41.240000,22.098700,0.029019
11/1957,3.610000,4.080000,5.090000,3.310000,0.000000,0.037500,0.011667,0.000000,0.083333,28.410000,40.350000,21.572500,0.032192
12/1957,3.380000,3.810000,5.030000,3.040000,0.000000,0.037500,0.011667,0.000000,0.083333,28.470000,40.330000,21.157100,0.029949
01/1958,3.270000,3.600000,4.830000,2.440000,0.000000,0.000000,0.000000,0.000000,0.000000,28.640000,41.120000,20.769400,0.034456
02/1958,3.310000,3.590000,4.660000,1.530000,0.000000,0.000000,0.000000,0.000000,0.000000,28.700000,41.260000,20.326300,0.031861
03/1958,3.290000,3.630000,4.680000,1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,28.870000,42.110000,20.077100,0.035611
04/1958,3.170000,3.600000,4.670000,1.130000,0.000000,0.000000,0.000000,0.000000,0.000000,28.940000,42.340000,19.744800,0.035523
05/1958,3.170000,3.570000,4.620000,0.910000,0.000000,0.000000,0.000000,0.000000,0.000000,28.940000,43.700000,19.938600,0.033020
06/1958,3.230000,3.570000,4.550000,0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910000,44.750000,20.464800,0.028062
07/1958,3.390000,3.670000,4.530000,0.910000,0.000000,0.000000,0.000000,0.000000,0.000000,28.890000,45.980000,20.769400,0.024528
08/1958,3.650000,3.850000,4.670000,1.690000,0.000000,0.000000,0.000000,0.000000,0.000000,28.940000,47.700000,21.184800,0.023070
09/1958,3.800000,4.090000,4.870000,2.440000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910000,48.960000,21.378700,0.020619
10/1958,3.810000,4.110000,4.920000,2.630000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910000,50.950000,21.627900,0.020619
11/1958,3.760000,4.090000,4.870000,2.670000,0.000000,0.000000,0.000000,0.000000,0.000000,28.950000,52.500000,22.264800,0.018829
12/1958,3.860000,4.080000,4.850000,2.770000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970000,53.490000,22.292500,0.017410
01/1959,3.950000,4.120000,4.870000,2.820000,0.000000,0.000000,0.000000,0.000000,0.000000,29.010000,55.620000,22.624800,0.012836
02/1959,3.960000,4.140000,4.890000,2.700000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,54.770000,23.067900,0.010399
03/1959,3.990000,4.130000,4.850000,2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970000,56.160000,23.400200,0.003458
04/1959,4.060000,4.230000,4.860000,2.950000,0.000000,0.000000,0.000000,0.000000,0.000000,28.980000,57.100000,23.898700,0.001381
05/1959,4.130000,4.370000,4.960000,2.840000,0.000000,0.000000,0.000000,0.000000,0.000000,29.040000,57.960000,24.258700,0.003449
06/1959,4.140000,4.460000,5.040000,3.210000,0.000000,0.000000,0.000000,0.000000,0.000000,29.110000,57.460000,24.286400,0.006894
07/1959,4.160000,4.470000,5.080000,3.200000,0.000000,0.000000,0.000000,0.000000,0.000000,29.150000,59.740000,23.704800,0.008959
08/1959,4.150000,4.430000,5.090000,3.380000,0.000000,0.000000,0.000000,0.000000,0.000000,29.180000,59.400000,22.901700,0.008259
09/1959,4.290000,4.520000,5.180000,4.040000,0.000000,0.000000,0.000000,0.000000,0.000000,29.250000,57.050000,22.874100,0.011692
10/1959,4.190000,4.570000,5.280000,4.050000,0.000000,0.000000,0.000000,0.000000,0.000000,29.350000,57.000000,22.707900,0.015105
11/1959,4.200000,4.560000,5.260000,4.150000,0.000000,0.000000,0.000000,0.000000,0.000000,29.350000,57.230000,22.846400,0.013722
12/1959,4.330000,4.580000,5.280000,4.490000,0.000000,0.000000,0.000000,0.000000,0.000000,29.410000,59.060000,24.258700,0.015074
01/1960,4.420000,4.610000,5.340000,4.350000,0.000000,0.062500,0.020833,0.000000,0.166667,29.370000,58.030000,24.895600,0.012333
02/1960,4.280000,4.560000,5.340000,3.960000,0.000000,0.062500,0.020833,0.000000,0.166667,29.410000,55.780000,24.674100,0.014039
03/1960,4.140000,4.490000,5.250000,3.310000,0.000000,0.062500,0.020833,0.000000,0.166667,29.410000,55.020000,24.452500,0.015074
04/1960,4.230000,4.450000,5.200000,3.230000,0.000000,0.062500,0.020833,0.000000,0.166667,29.540000,55.730000,24.258700,0.019139
05/1960,4.200000,4.460000,5.280000,3.290000,0.000000,0.062500,0.020833,0.000000,0.166667,29.570000,55.220000,24.231000,0.018086
06/1960,4.040000,4.450000,5.260000,2.460000,0.000000,0.062500,0.020833,0.000000,0.166667,29.610000,57.260000,23.926400,0.017030
07/1960,3.910000,4.410000,5.220000,2.300000,0.000000,0.062500,0.020833,0.000000,0.166667,29.550000,55.840000,23.843300,0.013629
08/1960,3.840000,4.280000,5.080000,2.300000,0.000000,0.062500,0.020833,0.000000,0.166667,29.610000,56.510000,23.815600,0.014629
09/1960,3.860000,4.250000,5.010000,2.480000,0.000000,0.062500,0.020833,0.000000,0.166667,29.610000,54.810000,23.566400,0.012233
10/1960,3.920000,4.300000,5.110000,2.300000,0.000000,0.062500,0.020833,0.000000,0.166667,29.750000,53.730000,23.538700,0.013537
11/1960,3.960000,4.310000,5.080000,2.370000,0.000000,0.062500,0.020833,0.000000,0.166667,29.780000,55.470000,23.206400,0.014544
12/1960,3.910000,4.350000,5.100000,2.250000,0.000000,0.062500,0.020833,0.000000,0.166667,29.810000,56.800000,22.763300,0.013509
01/1961,3.900000,4.320000,5.100000,2.240000,0.000000,0.089167,0.029167,0.000000,0.250000,29.840000,59.720000,22.791000,0.015876
02/1961,3.840000,4.270000,5.070000,2.420000,0.000000,0.089167,0.029167,0.000000,0.250000,29.840000,62.170000,22.763300,0.014515
03/1961,3.810000,4.220000,5.020000,2.390000,0.000000,0.089167,0.029167,0.000000,0.250000,29.840000,64.120000,22.901800,0.014515
04/1961,3.810000,4.250000,5.010000,2.290000,0.000000,0.089167,0.029167,0.000000,0.250000,29.810000,65.830000,23.372500,0.009099
05/1961,3.740000,4.270000,5.010000,2.290000,0.000000,0.089167,0.029167,0.000000,0.250000,29.840000,66.500000,23.732500,0.009089
06/1961,3.890000,4.330000,5.030000,2.330000,0.000000,0.089167,0.029167,0.000000,0.250000,29.840000,65.620000,24.064800,0.007738
07/1961,3.930000,4.410000,5.090000,2.240000,0.000000,0.089167,0.029167,0.000000,0.250000,29.920000,65.440000,24.341800,0.012443
08/1961,4.040000,4.450000,5.110000,2.390000,0.000000,0.089167,0.029167,0.000000,0.250000,29.940000,67.790000,24.563300,0.011083
09/1961,4.040000,4.450000,5.120000,2.280000,0.000000,0.089167,0.029167,0.000000,0.250000,29.980000,67.260000,24.535600,0.012418
10/1961,4.010000,4.420000,5.130000,2.300000,0.000000,0.089167,0.029167,0.000000,0.250000,29.980000,68.000000,25.006400,0.007701
11/1961,4.000000,4.390000,5.110000,2.480000,0.000000,0.089167,0.029167,0.000000,0.250000,29.980000,71.080000,25.394100,0.006693
12/1961,4.070000,4.420000,5.100000,2.600000,0.000000,0.089167,0.029167,0.000000,0.250000,30.010000,71.740000,25.615600,0.006687
01/1962,4.100000,4.420000,5.080000,2.720000,0.000000,0.126667,0.039167,0.000000,0.333333,30.040000,69.070000,25.394100,0.006680
02/1962,4.120000,4.420000,5.070000,2.730000,0.000000,0.126667,0.039167,0.000000,0.333333,30.110000,70.220000,25.809500,0.009008
03/1962,4.040000,4.390000,5.040000,2.720000,0.000000,0.126667,0.039167,0.000000,0.333333,30.170000,70.290000,25.947900,0.010998
04/1962,3.930000,4.330000,5.020000,2.730000,0.000000,0.126667,0.039167,0.000000,0.333333,30.210000,68.050000,26.003300,0.013329
05/1962,3.920000,4.280000,5.000000,2.690000,0.000000,0.126667,0.039167,0.000000,0.333333,30.240000,62.990000,25.975600,0.013316
06/1962,3.960000,4.280000,5.020000,2.730000,0.000000,0.126667,0.039167,0.000000,0.333333,30.210000,55.630000,25.920200,0.012323
07/1962,4.050000,4.340000,5.050000,2.920000,0.000000,0.126667,0.039167,0.000000,0.333333,30.220000,56.970000,26.169500,0.009977
08/1962,4.010000,4.350000,5.060000,2.820000,0.000000,0.126667,0.039167,0.000000,0.333333,30.280000,58.520000,26.197200,0.011292
09/1962,4.000000,4.320000,5.030000,2.780000,0.000000,0.126667,0.039167,0.000000,0.333333,30.420000,58.000000,26.363300,0.014570
10/1962,3.940000,4.280000,4.990000,2.740000,0.000000,0.126667,0.039167,0.000000,0.333333,30.380000,56.170000,26.391000,0.013254
11/1962,3.930000,4.250000,4.960000,2.830000,0.000000,0.126667,0.039167,0.000000,0.333333,30.380000,60.040000,26.501800,0.013254
12/1962,3.920000,4.240000,4.920000,2.870000,0.000000,0.126667,0.039167,0.000000,0.333333,30.380000,62.640000,26.501800,0.012254
01/1963,3.930000,4.210000,4.910000,2.910000,0.000000,0.095833,0.029167,0.000000,0.250000,30.440000,65.060000,26.695600,0.013228
02/1963,3.970000,4.190000,4.890000,2.920000,0.000000,0.095833,0.029167,0.000000,0.250000,30.480000,65.920000,27.000300,0.012213
03/1963,3.980000,4.190000,4.880000,2.890000,0.000000,0.095833,0.029167,0.000000,0.250000,30.510000,65.670000,27.166400,0.011206
04/1963,4.030000,4.210000,4.870000,2.900000,0.000000,0.095833,0.029167,0.000000,0.250000,30.480000,68.760000,27.415600,0.008898
05/1963,4.020000,4.220000,4.850000,2.930000,0.000000,0.095833,0.029167,0.000000,0.250000,30.510000,70.140000,27.748000,0.008889
06/1963,4.020000,4.230000,4.840000,2.990000,0.000000,0.095833,0.029167,0.000000,0.250000,30.610000,70.110000,27.831000,0.013154
07/1963,4.060000,4.260000,4.840000,3.180000,0.000000,0.095833,0.029167,0.000000,0.250000,30.690000,69.070000,27.720300,0.015433
08/1963,4.030000,4.290000,4.830000,3.320000,0.000000,0.095833,0.029167,0.000000,0.250000,30.750000,70.980000,27.775600,0.015403
09/1963,4.090000,4.310000,4.840000,3.380000,0.000000,0.095833,0.029167,0.000000,0.250000,30.720000,72.850000,28.052600,0.009814
10/1963,4.120000,4.320000,4.830000,3.450000,0.000000,0.095833,0.029167,0.000000,0.250000,30.750000,73.030000,28.246400,0.012105
11/1963,4.160000,4.330000,4.840000,3.520000,0.000000,0.095833,0.029167,0.000000,0.250000,30.780000,72.620000,28.384900,0.013081
12/1963,4.190000,4.350000,4.850000,3.520000,0.000000,0.095833,0.029167,0.000000,0.250000,30.880000,74.170000,28.329500,0.016324
01/1964,4.190000,4.390000,4.830000,3.520000,0.000000,0.000000,0.000000,0.000000,0.000000,30.940000,76.450000,28.578700,0.016292
02/1964,4.170000,4.360000,4.830000,3.530000,0.000000,0.000000,0.000000,0.000000,0.000000,30.910000,77.390000,28.772600,0.014009
03/1964,4.220000,4.380000,4.830000,3.540000,0.000000,0.000000,0.000000,0.000000,0.000000,30.940000,78.800000,28.772600,0.013995
04/1964,4.240000,4.400000,4.850000,3.470000,0.000000,0.000000,0.000000,0.000000,0.000000,30.950000,79.940000,29.243400,0.015302
05/1964,4.200000,4.410000,4.850000,3.480000,0.000000,0.000000,0.000000,0.000000,0.000000,30.980000,80.720000,29.409500,0.015287
06/1964,4.170000,4.410000,4.850000,3.480000,0.000000,0.000000,0.000000,0.000000,0.000000,31.010000,80.240000,29.492600,0.012983
07/1964,4.160000,4.400000,4.830000,3.460000,0.000000,0.000000,0.000000,0.000000,0.000000,31.020000,83.220000,29.686400,0.010695
08/1964,4.180000,4.410000,4.820000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,31.050000,82.000000,29.880300,0.009709
09/1964,4.200000,4.420000,4.820000,3.530000,0.000000,0.000000,0.000000,0.000000,0.000000,31.080000,83.410000,29.991000,0.011651
10/1964,4.200000,4.420000,4.810000,3.570000,0.000000,0.000000,0.000000,0.000000,0.000000,31.120000,84.850000,29.575700,0.011961
11/1964,4.170000,4.430000,4.810000,3.640000,0.000000,0.000000,0.000000,0.000000,0.000000,31.210000,85.440000,30.489500,0.013873
12/1964,4.180000,4.440000,4.810000,3.840000,0.000000,0.000000,0.000000,0.000000,0.000000,31.250000,83.960000,30.849500,0.011911
01/1965,4.190000,4.430000,4.800000,3.810000,0.000000,0.000000,0.000000,0.000000,0.000000,31.280000,86.120000,31.181800,0.010929
02/1965,4.210000,4.410000,4.780000,3.930000,0.000000,0.000000,0.000000,0.000000,0.000000,31.280000,86.750000,31.375700,0.011899
03/1965,4.200000,4.420000,4.780000,3.930000,0.000000,0.000000,0.000000,0.000000,0.000000,31.310000,86.830000,31.791100,0.011888
04/1965,4.200000,4.430000,4.800000,3.930000,0.000000,0.000000,0.000000,0.000000,0.000000,31.380000,87.970000,31.929500,0.013798
05/1965,4.210000,4.440000,4.810000,3.890000,0.000000,0.000000,0.000000,0.000000,0.000000,31.480000,89.280000,32.178800,0.016011
06/1965,4.210000,4.460000,4.850000,3.800000,0.000000,0.000000,0.000000,0.000000,0.000000,31.610000,85.040000,32.428000,0.019164
07/1965,4.210000,4.480000,4.880000,3.840000,0.000000,0.000000,0.000000,0.000000,0.000000,31.580000,84.910000,32.732600,0.017892
08/1965,4.250000,4.490000,4.880000,3.840000,0.000000,0.000000,0.000000,0.000000,0.000000,31.550000,86.490000,32.871100,0.015975
09/1965,4.300000,4.520000,4.910000,3.920000,0.000000,0.000000,0.000000,0.000000,0.000000,31.620000,89.380000,32.954200,0.017225
10/1965,4.320000,4.560000,4.930000,4.030000,0.000000,0.000000,0.000000,0.000000,0.000000,31.650000,91.390000,33.286500,0.016887
11/1965,4.400000,4.600000,4.950000,4.090000,0.000000,0.000000,0.000000,0.000000,0.000000,31.750000,92.150000,33.424900,0.017154
12/1965,4.500000,4.680000,5.020000,4.380000,0.000000,0.000000,0.000000,0.000000,0.000000,31.850000,91.730000,33.840300,0.019018
01/1966,4.520000,4.740000,5.060000,4.590000,0.000000,0.036667,0.010000,0.000000,0.083333,31.880000,93.320000,34.172600,0.019000
02/1966,4.710000,4.780000,5.120000,4.650000,0.000000,0.036667,0.010000,0.000000,0.083333,32.080000,92.690000,34.394200,0.025254
03/1966,4.720000,4.920000,5.320000,4.590000,0.000000,0.036667,0.010000,0.000000,0.083333,32.180000,88.880000,34.864900,0.027408
04/1966,4.650000,4.960000,5.410000,4.620000,0.000000,0.036667,0.010000,0.000000,0.083333,32.280000,91.600000,34.920300,0.028277
05/1966,4.690000,4.980000,5.480000,4.640000,0.000000,0.036667,0.010000,0.000000,0.083333,32.350000,86.780000,35.252600,0.027262
06/1966,4.730000,5.070000,5.580000,4.500000,0.000000,0.036667,0.010000,0.000000,0.083333,32.380000,86.060000,35.418800,0.024067
07/1966,4.840000,5.160000,5.680000,4.800000,0.000000,0.036667,0.010000,0.000000,0.083333,32.450000,85.840000,35.612600,0.027176
08/1966,4.950000,5.310000,5.830000,4.960000,0.000000,0.036667,0.010000,0.000000,0.083333,32.650000,80.650000,35.640300,0.034271
09/1966,4.940000,5.490000,6.090000,5.370000,0.000000,0.036667,0.010000,0.000000,0.083333,32.750000,77.810000,35.972600,0.035113
10/1966,4.830000,5.410000,6.100000,5.350000,0.000000,0.036667,0.010000,0.000000,0.083333,32.850000,77.130000,36.221800,0.037214
11/1966,4.870000,5.350000,6.130000,5.320000,0.000000,0.036667,0.010000,0.000000,0.083333,32.880000,80.990000,35.972600,0.034972
12/1966,4.760000,5.390000,6.180000,4.960000,0.000000,0.036667,0.010000,0.000000,0.083333,32.920000,81.330000,36.055700,0.033043
01/1967,4.510000,5.200000,5.970000,4.720000,0.000000,0.000000,0.000000,0.000000,0.000000,32.900000,84.450000,36.225800,0.031494
02/1967,4.610000,5.030000,5.820000,4.560000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,87.360000,35.814900,0.028275
03/1967,4.560000,5.130000,5.850000,4.260000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,89.420000,35.613000,0.025162
04/1967,4.640000,5.110000,5.830000,3.840000,0.000000,0.000000,0.000000,0.000000,0.000000,33.100000,90.960000,35.948900,0.025085
05/1967,4.900000,5.240000,5.960000,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,33.100000,92.590000,35.635300,0.022919
06/1967,4.990000,5.440000,6.150000,3.540000,0.000000,0.000000,0.000000,0.000000,0.000000,33.300000,91.430000,35.630800,0.028016
07/1967,5.010000,5.580000,6.260000,4.210000,0.000000,0.000000,0.000000,0.000000,0.000000,33.400000,93.010000,35.549700,0.028855
08/1967,5.120000,5.620000,6.330000,4.270000,0.000000,0.000000,0.000000,0.000000,0.000000,33.500000,94.490000,36.230800,0.025701
09/1967,5.160000,5.650000,6.400000,4.420000,0.000000,0.000000,0.000000,0.000000,0.000000,33.600000,95.810000,36.172000,0.025623
10/1967,5.360000,5.820000,6.520000,4.560000,0.000000,0.000000,0.000000,0.000000,0.000000,33.700000,95.660000,36.466600,0.025546
11/1967,5.660000,6.070000,6.720000,4.730000,0.000000,0.000000,0.000000,0.000000,0.000000,33.900000,92.660000,36.988100,0.030550
12/1967,5.590000,6.190000,6.930000,4.970000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,95.300000,37.386500,0.032280
01/1968,5.390000,6.170000,6.840000,5.000000,0.000000,0.030833,0.009167,0.000000,0.083333,34.100000,95.040000,37.346200,0.035825
02/1968,5.380000,6.100000,6.800000,4.980000,0.000000,0.030833,0.009167,0.000000,0.083333,34.200000,90.750000,37.480100,0.035718
03/1968,5.590000,6.110000,6.850000,5.170000,0.000000,0.030833,0.009167,0.000000,0.083333,34.300000,89.090000,37.597000,0.038638
04/1968,5.460000,6.210000,6.970000,5.380000,0.000000,0.030833,0.009167,0.000000,0.083333,34.400000,95.670000,37.651500,0.038523
05/1968,5.550000,6.270000,7.030000,5.660000,0.000000,0.030833,0.009167,0.000000,0.083333,34.500000,97.870000,38.073800,0.041426
06/1968,5.400000,6.280000,7.070000,5.520000,0.000000,0.030833,0.009167,0.000000,0.083333,34.700000,100.500000,38.213700,0.041182
07/1968,5.290000,6.240000,6.980000,5.310000,0.000000,0.030833,0.009167,0.000000,0.083333,34.900000,100.300000,38.155100,0.043931
08/1968,5.230000,6.020000,6.820000,5.090000,0.000000,0.030833,0.009167,0.000000,0.083333,35.000000,98.110000,38.261500,0.043803
09/1968,5.280000,5.970000,6.790000,5.190000,0.000000,0.030833,0.009167,0.000000,0.083333,35.100000,101.300000,38.406500,0.043675
10/1968,5.440000,6.090000,6.840000,5.350000,0.000000,0.030833,0.009167,0.000000,0.083333,35.300000,103.800000,38.482700,0.046385
11/1968,5.560000,6.190000,7.010000,5.450000,0.000000,0.030833,0.009167,0.000000,0.083333,35.400000,105.400000,38.980500,0.043297
12/1968,5.880000,6.450000,7.230000,5.960000,0.000000,0.030833,0.009167,0.000000,0.083333,35.600000,106.500000,39.103600,0.045985
01/1969,5.990000,6.590000,7.320000,6.140000,0.000000,0.000000,0.000000,0.000000,0.000000,35.700000,102.000000,39.340200,0.045853
02/1969,6.110000,6.660000,7.300000,6.120000,0.000000,0.000000,0.000000,0.000000,0.000000,35.800000,101.500000,39.591900,0.045722
03/1969,6.220000,6.850000,7.510000,6.020000,0.000000,0.000000,0.000000,0.000000,0.000000,36.100000,99.300000,39.902400,0.051148
